Subject,Session,Sound,Spelling1.ACC,Spelling1.RT,Word,Block,Group,participant
17,1,t,1,1270,moot,2,experimental,117
17,1,t,1,694,heat,2,experimental,117
17,1,d,0,849,fond,2,experimental,117
17,1,d,1,910,cold,2,experimental,117
17,1,d,0,973,plod,2,experimental,117
17,1,t,1,917,fate,2,experimental,117
17,1,d,1,1112,seed,2,experimental,117
17,1,d,1,1433,ford,2,experimental,117
17,1,t,1,1188,fright,2,experimental,117
17,1,t,0,1265,cart,2,experimental,117
17,1,d,1,1105,skid,2,experimental,117
17,1,d,0,964,fad,2,experimental,117
17,1,d,1,1129,spade,2,experimental,117
17,1,d,0,1189,hid,2,experimental,117
17,1,t,0,946,neat,2,experimental,117
17,1,d,1,1946,road,2,experimental,117
17,1,t,1,1544,note,2,experimental,117
17,1,d,0,738,cued,2,experimental,117
17,1,d,1,961,nod,2,experimental,117
17,1,t,1,987,cot,2,experimental,117
17,1,t,1,1211,pleat,2,experimental,117
17,1,d,0,1081,wed,2,experimental,117
17,1,t,0,1324,feet,2,experimental,117
17,1,t,1,922,hat,2,experimental,117
17,1,d,1,835,cord,2,experimental,117
17,1,t,0,1189,heart,2,experimental,117
17,1,d,0,823,mad,2,experimental,117
17,1,t,1,1196,meant,2,experimental,117
17,1,d,0,1228,Swede,2,experimental,117
17,1,d,1,955,said,2,experimental,117
17,1,d,1,1445,send,2,experimental,117
17,1,d,1,1299,owed,2,experimental,117
17,1,t,1,957,meat,2,experimental,117
17,1,t,1,1364,mate,2,experimental,117
17,1,d,1,1323,ride,2,experimental,117
17,1,d,1,862,hide,2,experimental,117
17,1,t,1,1841,debt,2,experimental,117
17,1,t,1,1202,mount,2,experimental,117
17,1,d,1,821,sad,2,experimental,117
17,1,d,0,837,wade,2,experimental,117
17,1,t,0,1086,slit,2,experimental,117
17,1,d,1,1473,charred,2,experimental,117
17,1,t,1,918,rot,2,experimental,117
17,1,d,1,893,weed,2,experimental,117
17,1,t,1,1110,kit,2,experimental,117
18,1,d,0,1218,wide,1,experimental,118
18,1,d,0,1008,wed,1,experimental,118
18,1,t,0,1523,cart,1,experimental,118
18,1,d,0,1063,pad,1,experimental,118
18,1,d,0,1082,mad,1,experimental,118
18,1,d,0,1282,hid,1,experimental,118
18,1,t,0,1852,heart,1,experimental,118
18,1,t,0,1434,feet,1,experimental,118
18,1,d,0,968,wade,1,experimental,118
18,1,t,0,1277,slit,1,experimental,118
18,1,t,0,1558,kit,1,experimental,118
18,1,d,0,1379,code,1,experimental,118
18,1,t,0,1650,let,1,experimental,118
18,1,t,0,1180,debt,1,experimental,118
18,1,d,0,1153,plod,1,experimental,118
18,1,t,1,1603,fright,1,experimental,118
18,1,t,1,1351,mutt,1,experimental,118
18,1,t,1,1355,neat,1,experimental,118
18,1,d,1,1689,ford,1,experimental,118
18,1,t,1,1140,rot,1,experimental,118
18,1,d,1,1193,cord,1,experimental,118
18,1,d,1,1170,weed,1,experimental,118
18,1,t,1,1206,root,1,experimental,118
18,1,d,1,1319,cold,1,experimental,118
18,1,t,1,1117,note,1,experimental,118
18,1,t,1,1010,eight,1,experimental,118
18,1,d,1,1783,charred,1,experimental,118
18,1,d,1,1464,slide,1,experimental,118
18,1,t,1,1151,fate,1,experimental,118
18,1,t,1,1075,hat,1,experimental,118
18,1,d,1,1167,said,1,experimental,118
18,1,t,1,1079,rate,1,experimental,118
18,1,t,1,1321,moot,1,experimental,118
18,1,t,1,1628,cot,1,experimental,118
18,1,t,1,1127,meat,1,experimental,118
18,1,t,1,1366,mount,1,experimental,118
18,1,t,1,1019,pot,1,experimental,118
18,1,t,1,1471,late,1,experimental,118
18,1,d,1,1496,nod,1,experimental,118
18,1,d,1,1398,fond,1,experimental,118
18,1,t,1,1213,pleat,1,experimental,118
18,1,d,1,1483,Swede,1,experimental,118
18,1,t,1,1640,moat,1,experimental,118
18,1,d,1,1381,ride,1,experimental,118
18,1,d,1,1524,seed,1,experimental,118
18,1,d,1,1623,road,1,experimental,118
18,1,d,1,1458,send,1,experimental,118
18,1,t,1,1319,mate,1,experimental,118
18,1,d,1,1335,played,1,experimental,118
18,1,d,1,1382,hide,1,experimental,118
18,1,d,1,2026,skid,1,experimental,118
18,1,d,1,1242,fad,1,experimental,118
18,1,d,1,1025,cued,1,experimental,118
18,1,t,1,1221,heat,1,experimental,118
18,1,t,1,1561,sight,1,experimental,118
18,1,d,1,1265,sad,1,experimental,118
18,1,d,1,2084,owed,1,experimental,118
18,1,d,1,1402,spade,1,experimental,118
18,1,t,1,1409,meant,1,experimental,118
18,1,t,1,1624,hurt,1,experimental,118
18,1,t,1,1551,wheat,2,experimental,118
18,1,t,0,1579,skit,2,experimental,118
18,1,t,1,1109,wait,2,experimental,118
18,1,t,1,1265,mat,2,experimental,118
18,1,d,1,948,mood,2,experimental,118
18,1,t,1,1030,font,2,experimental,118
18,1,d,1,1051,mud,2,experimental,118
18,1,d,1,1140,feed,2,experimental,118
18,1,d,1,1304,raid,2,experimental,118
18,1,d,0,1035,fried,2,experimental,118
18,1,d,1,1211,heed,2,experimental,118
18,1,d,1,1663,plead,2,experimental,118
18,1,d,0,1077,led,2,experimental,118
18,1,t,1,1190,sat,2,experimental,118
18,1,d,1,1356,had,2,experimental,118
18,1,d,1,932,dead,2,experimental,118
18,1,t,0,1841,oat,2,experimental,118
18,1,d,1,1116,kid,2,experimental,118
18,1,d,0,1249,aid,2,experimental,118
18,1,d,1,1410,node,2,experimental,118
18,1,t,0,1177,coat,2,experimental,118
18,1,t,1,1449,knot,2,experimental,118
18,1,t,1,1460,colt,2,experimental,118
18,1,d,0,1792,laid,2,experimental,118
18,1,t,1,1585,spate,2,experimental,118
18,1,d,1,1766,cod,2,experimental,118
18,1,t,1,1372,hit,2,experimental,118
18,1,d,1,1343,slid,2,experimental,118
18,1,d,0,1611,hard,2,experimental,118
18,1,t,1,1467,sweet,2,experimental,118
18,1,d,0,1126,herd,2,experimental,118
18,1,t,1,1321,pat,2,experimental,118
18,1,t,1,1568,seat,2,experimental,118
18,1,t,1,1302,cent,2,experimental,118
18,1,t,1,1730,right,2,experimental,118
18,1,t,0,2273,court,2,experimental,118
18,1,d,0,1245,made,2,experimental,118
18,1,t,0,1867,slight,2,experimental,118
18,1,t,1,1144,fat,2,experimental,118
18,1,t,1,1240,fort,2,experimental,118
18,1,d,1,1212,mode,2,experimental,118
18,1,t,0,1394,plot,2,experimental,118
18,1,d,1,1362,side,2,experimental,118
18,1,t,1,1225,plate,2,experimental,118
18,1,t,1,1319,height,2,experimental,118
18,1,d,1,1120,mead,2,experimental,118
18,1,t,1,1232,wrote,2,experimental,118
18,1,d,0,1226,mound,2,experimental,118
18,1,t,0,1580,white,2,experimental,118
18,1,d,0,1425,fade,2,experimental,118
18,1,d,1,1617,rude,2,experimental,118
18,1,d,1,1186,pod,2,experimental,118
18,1,d,0,1480,mend,2,experimental,118
18,1,d,1,1239,rod,2,experimental,118
18,1,t,1,1164,cute,2,experimental,118
18,1,t,1,1074,wet,2,experimental,118
18,1,d,1,1115,card,2,experimental,118
18,1,t,1,1229,chart,2,experimental,118
18,1,t,1,1246,set,2,experimental,118
18,1,d,0,1148,need,2,experimental,118
19,1,d,0,936,need,1,experimental,119
19,1,d,0,781,herd,1,experimental,119
19,1,d,0,1257,laid,1,experimental,119
19,1,d,0,910,fade,1,experimental,119
19,1,d,0,1580,mound,1,experimental,119
19,1,d,0,1239,raid,1,experimental,119
19,1,t,0,1288,right,1,experimental,119
19,1,d,0,866,led,1,experimental,119
19,1,t,0,1328,height,1,experimental,119
19,1,d,0,1146,fried,1,experimental,119
19,1,d,0,801,made,1,experimental,119
19,1,t,0,1709,oat,1,experimental,119
19,1,t,0,1607,slight,1,experimental,119
19,1,t,0,1058,mat,1,experimental,119
19,1,d,0,1269,aid,1,experimental,119
19,1,t,1,1180,cent,1,experimental,119
19,1,d,1,1684,cod,1,experimental,119
19,1,t,1,1190,font,1,experimental,119
19,1,d,1,1680,mud,1,experimental,119
19,1,d,1,1120,hard,1,experimental,119
19,1,t,1,938,sat,1,experimental,119
19,1,d,1,843,kid,1,experimental,119
19,1,t,1,1580,plate,1,experimental,119
19,1,t,1,924,fort,1,experimental,119
19,1,t,1,942,chart,1,experimental,119
19,1,t,1,1002,hit,1,experimental,119
19,1,d,1,1002,rude,1,experimental,119
19,1,t,1,1239,colt,1,experimental,119
19,1,d,1,1205,side,1,experimental,119
19,1,d,1,1344,mood,1,experimental,119
19,1,t,1,1224,coat,1,experimental,119
19,1,d,1,1085,node,1,experimental,119
19,1,d,1,1202,feed,1,experimental,119
19,1,t,1,1047,knot,1,experimental,119
19,1,d,1,1445,mode,1,experimental,119
19,1,t,1,1177,wheat,1,experimental,119
19,1,d,1,1033,heed,1,experimental,119
19,1,t,1,1136,fat,1,experimental,119
19,1,t,1,1072,wet,1,experimental,119
19,1,t,1,1123,court,1,experimental,119
19,1,t,1,1183,plot,1,experimental,119
19,1,d,1,955,mead,1,experimental,119
19,1,t,1,1209,skit,1,experimental,119
19,1,d,1,886,dead,1,experimental,119
19,1,d,1,980,mend,1,experimental,119
19,1,t,1,1674,spate,1,experimental,119
19,1,t,1,846,pat,1,experimental,119
19,1,d,1,1155,had,1,experimental,119
19,1,t,1,866,wait,1,experimental,119
19,1,t,1,1455,seat,1,experimental,119
19,1,t,1,980,sweet,1,experimental,119
19,1,t,1,1554,set,1,experimental,119
19,1,d,1,1300,plead,1,experimental,119
19,1,d,1,916,card,1,experimental,119
19,1,t,1,1062,cute,1,experimental,119
19,1,t,1,1026,white,1,experimental,119
19,1,d,1,1379,slid,1,experimental,119
19,1,d,1,1183,rod,1,experimental,119
19,1,t,1,1022,wrote,1,experimental,119
19,1,d,1,871,pod,1,experimental,119
19,1,d,0,1106,wed,2,experimental,119
19,1,t,1,908,mate,2,experimental,119
19,1,d,1,1250,fad,2,experimental,119
19,1,t,1,863,pot,2,experimental,119
19,1,d,1,1270,spade,2,experimental,119
19,1,t,0,730,root,2,experimental,119
19,1,t,1,1373,feet,2,experimental,119
19,1,d,1,1253,owed,2,experimental,119
19,1,d,1,1164,played,2,experimental,119
19,1,d,1,1044,said,2,experimental,119
19,1,t,1,898,heat,2,experimental,119
19,1,d,0,916,wade,2,experimental,119
19,1,d,0,1325,seed,2,experimental,119
19,1,t,0,921,cart,2,experimental,119
19,1,t,1,1132,eight,2,experimental,119
19,1,t,1,2042,sight,2,experimental,119
19,1,t,1,1163,mutt,2,experimental,119
19,1,t,1,1068,let,2,experimental,119
19,1,t,1,1349,rot,2,experimental,119
19,1,t,1,1324,note,2,experimental,119
19,1,d,0,1560,charred,2,experimental,119
19,1,d,0,893,plod,2,experimental,119
19,1,d,0,1955,ford,2,experimental,119
19,1,t,0,1250,meant,2,experimental,119
19,1,t,1,997,late,2,experimental,119
19,1,t,1,904,hat,2,experimental,119
19,1,d,1,956,nod,2,experimental,119
19,1,t,0,1473,moat,2,experimental,119
19,1,d,1,950,cold,2,experimental,119
19,1,t,1,1165,rate,2,experimental,119
19,1,t,1,1069,fright,2,experimental,119
19,1,t,1,971,debt,2,experimental,119
19,1,d,1,1212,slide,2,experimental,119
19,1,t,0,1340,neat,2,experimental,119
19,1,t,1,1045,meat,2,experimental,119
19,1,t,1,1737,moot,2,experimental,119
19,1,d,0,964,fond,2,experimental,119
19,1,t,1,1047,fate,2,experimental,119
19,1,t,0,1225,hurt,2,experimental,119
19,1,t,1,884,cot,2,experimental,119
19,1,d,0,1456,Swede,2,experimental,119
19,1,d,0,1000,ride,2,experimental,119
19,1,d,1,1480,pad,2,experimental,119
19,1,d,1,1280,hide,2,experimental,119
19,1,d,0,2268,road,2,experimental,119
19,1,d,1,1017,cord,2,experimental,119
19,1,d,1,1255,send,2,experimental,119
19,1,t,0,1811,heart,2,experimental,119
19,1,d,0,937,wide,2,experimental,119
19,1,d,1,1000,weed,2,experimental,119
19,1,t,1,1263,mount,2,experimental,119
19,1,d,1,1105,skid,2,experimental,119
19,1,d,0,1286,mad,2,experimental,119
19,1,d,0,679,cued,2,experimental,119
19,1,t,1,1631,pleat,2,experimental,119
19,1,t,1,1922,kit,2,experimental,119
19,1,d,1,1045,hid,2,experimental,119
19,1,d,1,1179,sad,2,experimental,119
19,1,t,0,1755,slit,2,experimental,119
19,1,d,0,1159,code,2,experimental,119
20,1,t,0,2087,neat,1,experimental,120
20,1,t,0,1775,slit,1,experimental,120
20,1,t,0,2328,mutt,1,experimental,120
20,1,t,0,1017,mate,1,experimental,120
20,1,t,0,2179,moot,1,experimental,120
20,1,t,0,2250,heat,1,experimental,120
20,1,d,0,1389,cued,1,experimental,120
20,1,d,0,1628,wade,1,experimental,120
20,1,t,0,1156,moat,1,experimental,120
20,1,t,0,1752,rate,1,experimental,120
20,1,d,0,2645,mad,1,experimental,120
20,1,d,0,1258,wed,1,experimental,120
20,1,t,0,1458,hurt,1,experimental,120
20,1,t,0,1322,fate,1,experimental,120
20,1,t,0,1155,eight,1,experimental,120
20,1,t,0,1088,cart,1,experimental,120
20,1,d,0,1458,plod,1,experimental,120
20,1,t,0,1312,sight,1,experimental,120
20,1,t,0,1437,feet,1,experimental,120
20,1,t,1,1676,fright,1,experimental,120
20,1,t,1,1101,note,1,experimental,120
20,1,t,1,1152,cot,1,experimental,120
20,1,d,1,2460,charred,1,experimental,120
20,1,t,1,1519,meant,1,experimental,120
20,1,d,1,1214,fad,1,experimental,120
20,1,d,1,1279,cold,1,experimental,120
20,1,t,1,1466,heart,1,experimental,120
20,1,t,1,1283,pleat,1,experimental,120
20,1,t,1,1363,mount,1,experimental,120
20,1,d,1,1179,hide,1,experimental,120
20,1,t,1,1445,debt,1,experimental,120
20,1,d,1,1815,Swede,1,experimental,120
20,1,d,1,1514,spade,1,experimental,120
20,1,t,1,2160,kit,1,experimental,120
20,1,d,1,2470,nod,1,experimental,120
20,1,d,1,1234,road,1,experimental,120
20,1,t,1,1335,rot,1,experimental,120
20,1,d,1,1352,cord,1,experimental,120
20,1,d,1,1299,skid,1,experimental,120
20,1,d,1,1320,played,1,experimental,120
20,1,d,1,1739,code,1,experimental,120
20,1,t,1,1321,pot,1,experimental,120
20,1,t,1,1626,let,1,experimental,120
20,1,t,1,1374,hat,1,experimental,120
20,1,d,1,1269,seed,1,experimental,120
20,1,d,1,1057,fond,1,experimental,120
20,1,d,1,2046,hid,1,experimental,120
20,1,d,1,1103,weed,1,experimental,120
20,1,d,1,1017,send,1,experimental,120
20,1,d,1,1520,owed,1,experimental,120
20,1,d,1,1069,wide,1,experimental,120
20,1,d,1,1408,said,1,experimental,120
20,1,d,1,1270,slide,1,experimental,120
20,1,d,1,1249,ride,1,experimental,120
20,1,d,1,1016,pad,1,experimental,120
20,1,t,1,1521,late,1,experimental,120
20,1,d,1,988,sad,1,experimental,120
20,1,t,1,1557,meat,1,experimental,120
20,1,t,1,1182,root,1,experimental,120
20,1,d,1,1189,ford,1,experimental,120
20,1,d,1,1394,fade,2,experimental,120
20,1,t,1,1485,fat,2,experimental,120
20,1,d,1,984,card,2,experimental,120
20,1,t,0,1101,height,2,experimental,120
20,1,t,0,973,plate,2,experimental,120
20,1,d,0,1177,mead,2,experimental,120
20,1,t,0,1007,mat,2,experimental,120
20,1,t,0,1033,right,2,experimental,120
20,1,d,1,1042,hard,2,experimental,120
20,1,d,1,1261,laid,2,experimental,120
20,1,t,1,1997,font,2,experimental,120
20,1,d,1,1465,mood,2,experimental,120
20,1,d,1,1122,plead,2,experimental,120
20,1,t,0,1214,slight,2,experimental,120
20,1,d,1,1270,mend,2,experimental,120
20,1,t,1,1266,skit,2,experimental,120
20,1,d,1,1063,led,2,experimental,120
20,1,d,0,1045,rod,2,experimental,120
20,1,t,0,1346,cent,2,experimental,120
20,1,d,1,1084,rude,2,experimental,120
20,1,t,1,1079,cute,2,experimental,120
20,1,t,0,1598,plot,2,experimental,120
20,1,d,1,1536,kid,2,experimental,120
20,1,d,0,1206,mound,2,experimental,120
20,1,t,0,1478,court,2,experimental,120
20,1,t,1,1180,wet,2,experimental,120
20,1,t,1,1534,fort,2,experimental,120
20,1,t,1,1260,sat,2,experimental,120
20,1,t,1,1029,pat,2,experimental,120
20,1,d,0,1032,herd,2,experimental,120
20,1,t,1,1365,sweet,2,experimental,120
20,1,t,0,1618,colt,2,experimental,120
20,1,d,0,952,node,2,experimental,120
20,1,d,1,1090,dead,2,experimental,120
20,1,t,0,1341,white,2,experimental,120
20,1,d,0,1030,pod,2,experimental,120
20,1,t,0,1265,wrote,2,experimental,120
20,1,d,0,1748,aid,2,experimental,120
20,1,t,1,2152,seat,2,experimental,120
20,1,t,1,1078,wait,2,experimental,120
20,1,d,0,1158,mode,2,experimental,120
20,1,t,1,930,hit,2,experimental,120
20,1,t,1,996,oat,2,experimental,120
20,1,d,0,837,heed,2,experimental,120
20,1,d,1,1394,made,2,experimental,120
20,1,d,0,1103,need,2,experimental,120
20,1,t,0,1089,coat,2,experimental,120
20,1,d,1,1055,cod,2,experimental,120
20,1,d,1,1459,raid,2,experimental,120
20,1,t,1,1723,wheat,2,experimental,120
20,1,t,1,1067,knot,2,experimental,120
20,1,t,0,1223,chart,2,experimental,120
20,1,d,1,1099,slid,2,experimental,120
20,1,t,0,1287,spate,2,experimental,120
20,1,t,1,1544,set,2,experimental,120
20,1,d,0,2221,fried,2,experimental,120
20,1,d,1,1182,feed,2,experimental,120
20,1,d,1,1225,side,2,experimental,120
20,1,d,1,1495,mud,2,experimental,120
20,1,d,1,1420,had,2,experimental,120
25,1,t,0,665,moat,1,experimental,125
25,1,t,0,818,heart,1,experimental,125
25,1,t,0,1070,moot,1,experimental,125
25,1,d,0,1146,code,1,experimental,125
25,1,t,0,771,debt,1,experimental,125
25,1,t,0,933,cart,1,experimental,125
25,1,d,0,840,slide,1,experimental,125
25,1,d,0,870,wade,1,experimental,125
25,1,t,0,1422,hurt,1,experimental,125
25,1,t,0,855,slit,1,experimental,125
25,1,d,0,947,hid,1,experimental,125
25,1,d,0,993,fond,1,experimental,125
25,1,d,0,997,ride,1,experimental,125
25,1,t,0,878,root,1,experimental,125
25,1,t,0,1154,kit,1,experimental,125
25,1,d,0,652,plod,1,experimental,125
25,1,t,1,1058,fright,1,experimental,125
25,1,t,1,885,feet,1,experimental,125
25,1,d,1,873,spade,1,experimental,125
25,1,d,1,706,nod,1,experimental,125
25,1,t,1,894,mutt,1,experimental,125
25,1,d,1,984,fad,1,experimental,125
25,1,d,1,758,played,1,experimental,125
25,1,d,1,833,cold,1,experimental,125
25,1,t,1,762,sight,1,experimental,125
25,1,d,1,866,charred,1,experimental,125
25,1,t,1,786,mount,1,experimental,125
25,1,d,1,893,said,1,experimental,125
25,1,d,1,1365,owed,1,experimental,125
25,1,t,1,755,neat,1,experimental,125
25,1,d,1,709,mad,1,experimental,125
25,1,t,1,894,meat,1,experimental,125
25,1,t,1,940,hat,1,experimental,125
25,1,d,1,960,wide,1,experimental,125
25,1,d,1,1020,cued,1,experimental,125
25,1,t,1,678,heat,1,experimental,125
25,1,t,1,1064,fate,1,experimental,125
25,1,d,1,785,sad,1,experimental,125
25,1,t,1,993,rot,1,experimental,125
25,1,t,1,898,eight,1,experimental,125
25,1,t,1,1325,meant,1,experimental,125
25,1,d,1,847,seed,1,experimental,125
25,1,d,1,1070,Swede,1,experimental,125
25,1,t,1,755,cot,1,experimental,125
25,1,d,1,1036,wed,1,experimental,125
25,1,d,1,1170,ford,1,experimental,125
25,1,d,1,858,road,1,experimental,125
25,1,d,1,1009,skid,1,experimental,125
25,1,t,1,762,note,1,experimental,125
25,1,t,1,903,let,1,experimental,125
25,1,t,1,767,late,1,experimental,125
25,1,d,1,884,weed,1,experimental,125
25,1,d,1,1155,send,1,experimental,125
25,1,t,1,1229,pleat,1,experimental,125
25,1,t,1,837,pot,1,experimental,125
25,1,d,1,847,cord,1,experimental,125
25,1,t,1,933,mate,1,experimental,125
25,1,d,1,801,hide,1,experimental,125
25,1,d,1,758,pad,1,experimental,125
25,1,t,1,793,rate,1,experimental,125
25,1,d,0,1346,fade,2,experimental,125
25,1,d,0,792,mound,2,experimental,125
25,1,t,1,788,pat,2,experimental,125
25,1,t,0,853,oat,2,experimental,125
25,1,d,1,706,rude,2,experimental,125
25,1,d,1,653,dead,2,experimental,125
25,1,d,0,998,mud,2,experimental,125
25,1,d,1,946,need,2,experimental,125
25,1,d,1,738,mode,2,experimental,125
25,1,t,0,874,chart,2,experimental,125
25,1,t,1,1056,font,2,experimental,125
25,1,t,0,995,fort,2,experimental,125
25,1,d,1,1010,heed,2,experimental,125
25,1,t,0,764,wheat,2,experimental,125
25,1,t,0,787,sat,2,experimental,125
25,1,d,0,702,herd,2,experimental,125
25,1,t,0,1089,plot,2,experimental,125
25,1,t,0,1384,white,2,experimental,125
25,1,d,1,704,pod,2,experimental,125
25,1,d,1,785,led,2,experimental,125
25,1,t,0,602,knot,2,experimental,125
25,1,t,0,674,hit,2,experimental,125
25,1,d,1,653,mood,2,experimental,125
25,1,d,0,901,aid,2,experimental,125
25,1,t,0,715,height,2,experimental,125
25,1,t,0,724,slight,2,experimental,125
25,1,t,0,777,seat,2,experimental,125
25,1,d,0,615,laid,2,experimental,125
25,1,t,0,974,court,2,experimental,125
25,1,d,1,846,hard,2,experimental,125
25,1,d,0,806,made,2,experimental,125
25,1,d,0,735,raid,2,experimental,125
25,1,t,1,1072,skit,2,experimental,125
25,1,t,1,802,wait,2,experimental,125
25,1,t,1,875,plate,2,experimental,125
25,1,d,1,652,rod,2,experimental,125
25,1,t,1,731,right,2,experimental,125
25,1,t,0,1072,spate,2,experimental,125
25,1,t,1,1202,sweet,2,experimental,125
25,1,t,1,989,fat,2,experimental,125
25,1,t,1,880,wet,2,experimental,125
25,1,t,1,1204,mat,2,experimental,125
25,1,t,0,1335,coat,2,experimental,125
25,1,t,0,884,set,2,experimental,125
25,1,t,1,747,cute,2,experimental,125
25,1,d,1,731,node,2,experimental,125
25,1,d,1,740,mead,2,experimental,125
25,1,t,0,896,wrote,2,experimental,125
25,1,d,0,873,slid,2,experimental,125
25,1,d,0,756,cod,2,experimental,125
25,1,d,1,1046,card,2,experimental,125
25,1,d,1,839,had,2,experimental,125
25,1,d,1,1353,feed,2,experimental,125
25,1,t,1,1362,cent,2,experimental,125
25,1,d,0,973,fried,2,experimental,125
25,1,t,0,880,colt,2,experimental,125
25,1,d,1,765,kid,2,experimental,125
25,1,d,1,1046,plead,2,experimental,125
25,1,d,0,1171,mend,2,experimental,125
25,1,d,1,987,side,2,experimental,125
26,1,t,0,1713,heart,1,experimental,126
26,1,d,0,967,wade,1,experimental,126
26,1,t,0,1404,mate,1,experimental,126
26,1,d,0,1267,Swede,1,experimental,126
26,1,t,0,1182,sight,1,experimental,126
26,1,t,0,999,hurt,1,experimental,126
