Speaker,Sound,Word,set,phon_ctxt_stress,syllable,Item.Word,onset_has_nasal,onset_has_lateral,onset_has_rhotic,coda_has_nasal,coda_has_lateral,coda_has_rhotic,has_long_vowel,syllable_duration,word_duration,num_of_segments,combo,Type,burst,closure,vowel
E15,/d/,need,2,yes,1,need,yes,no,no,no,no,no,no,NA,0.598730159,3,E15_need_2,reannoted,0.107983302,0.064617791,0.253834947
E15,/d/,need,3,yes,1,need,yes,no,no,no,no,no,no,NA,0.606712018,3,E15_need_3,reannoted,0.097907765,0.068898057,0.273779121
E15,/t/,night,1,yes,1,night,yes,no,no,no,no,no,yes,NA,0.477732426,3,E15_night_1,reannoted,0.101533979,0.12329126,0.150487861
E15,/t/,night,2,yes,1,night,yes,no,no,no,no,no,yes,NA,0.543673469,3,E15_night_2,reannoted,0.099720872,0.133871799,0.170432036
E15,/t/,night,3,yes,1,night,yes,no,no,no,no,no,yes,NA,0.584489796,3,E15_night_3,reannoted,0.133783096,0.161366502,0.157740288
E15,/t/,not,2,yes,1,not,yes,no,no,no,no,no,no,NA,0.492244898,3,E15_not_2,reannoted,0.110511413,0.14044853,0.126917473
E15,/t/,not,3,yes,1,not,yes,no,no,no,no,no,no,NA,0.5261678,3,E15_not_3,reannoted,0.080533048,0.171434853,0.145048541
E15,/t/,not,1,yes,1,not,yes,no,no,no,no,no,no,NA,0.587210884,3,E15_not_1,reannoted,0.09549431,0.201254851,0.137796114
E15,/d/,pond,1,yes,1,pond,no,no,no,yes,no,no,no,NA,0.528344671,4,E15_pond_1,reannoted,0.086703723,0.027196601,0.181310676
E15,/d/,pond,3,yes,1,pond,no,no,no,yes,no,no,no,NA,0.584943311,4,E15_pond_3,reannoted,0.082784169,0.06708495,0.186749997
E15,/d/,pond,2,yes,1,pond,no,no,no,yes,no,no,no,NA,0.588390023,4,E15_pond_2,reannoted,0.09537076,0.099720872,0.172245143
E15,/d/,pound,1,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.617052154,4,E15_pound_1,reannoted,0.101533979,0.097282637,0.19037621
E15,/d/,pound,2,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.654421769,4,E15_pound_2,reannoted,0.092468445,0.177684463,0.168796904
E15,/d/,pound,3,yes,1,pound,no,no,no,yes,no,no,yes,NA,0.667664399,4,E15_pound_3,reannoted,0.068906512,0.126917473,0.186110406
E15,/d/,ride,2,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.507210884,3,E15_ride_2,reannoted,0.080057986,0.065038128,0.245004393
E15,/d/,ride,1,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.551564626,3,E15_ride_1,reannoted,0.126917473,0.035811307,0.261992626
E15,/d/,ride,3,yes,1,ride,no,no,yes,no,no,no,yes,NA,0.566258503,3,E15_ride_3,reannoted,0.094472856,0.03341853,0.282545388
E15,/d/,rod,3,yes,1,rod,no,no,yes,no,no,no,no,NA,0.504943311,3,E15_rod_3,reannoted,0.094055691,0.027661786,0.243028551
E15,/d/,rod,1,yes,1,rod,no,no,yes,no,no,no,no,NA,0.537414966,3,E15_rod_1,reannoted,0.123020749,0.039516838,0.250931918
E15,/d/,rod,2,yes,1,rod,no,no,yes,no,no,no,no,NA,0.583310658,3,E15_rod_2,reannoted,0.086685101,0.043468521,0.272147366
E15,/d/,rode,1,yes,1,rode,no,no,yes,no,no,no,no,NA,0.475918367,3,E15_rode_1,reannoted,0.098954195,0.081009517,0.193632504
E15,/d/,rode,3,yes,1,rode,no,no,yes,no,no,no,no,NA,0.546122449,3,E15_rode_3,reannoted,0.062407045,0.128104855,0.181777453
E15,/d/,rode,2,yes,1,rode,no,no,yes,no,no,no,no,NA,0.575147392,3,E15_rode_2,reannoted,0.08327989,0.116574671,0.181777453
E15,/t/,silt,1,yes,1,silt,no,no,no,no,yes,no,no,NA,0.628208617,4,E15_silt_1,reannoted,0.132381406,0.098792094,0.069154466
E15,/t/,silt,3,yes,1,silt,no,no,no,no,yes,no,no,NA,0.639183673,4,E15_silt_3,reannoted,0.124478038,0.171898243,0.055323573
E15,/t/,silt,2,yes,1,silt,no,no,no,no,yes,no,no,NA,0.696870748,4,E15_silt_2,reannoted,0.132381406,0.148188141,0.055323573
E15,/d/,slide,2,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.682176871,4,E15_slide_2,reannoted,0.077057833,0.067178624,0.258835286
E15,/d/,slide,3,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.682539683,4,E15_slide_3,reannoted,0.110305566,0.102743778,0.179801611
E15,/d/,slide,1,yes,1,slide,no,yes,no,no,no,no,yes,NA,0.695600907,4,E15_slide_1,reannoted,0.125549693,0.035565154,0.266738653
